,PlayerID,PlayerName,Position,minutes,redcards,errors,pensconceded,owngoals,sumerrors
525,122388,Chiquinho,Forward,204.0,0.0,0.0,0.0,0.0,0.0
526,15170,Marcus Forss,Forward,203.0,0.0,0.0,0.0,0.0,0.0
528,3898,Mark Cullen,Forward,194.0,0.0,0.0,0.0,0.0,0.0
530,6903,Clinton N'Jie,Forward,184.0,0.0,0.0,0.0,0.0,0.0
532,3538,Ben Hutchinson,Forward,183.0,0.0,0.0,0.0,0.0,0.0
491,67704,Christos Tzolis,Forward,327.0,0.0,0.0,0.0,0.0,0.0
534,4090,Sergei Kornilenko,Forward,179.0,0.0,0.0,0.0,0.0,0.0
535,3684,Haris Vuckic,Forward,178.0,0.0,0.0,0.0,0.0,0.0
538,4529,Jerome Sinclair,Forward,168.0,0.0,0.0,0.0,0.0,0.0
539,69176,Amad Diallo,Forward,167.0,0.0,0.0,0.0,0.0,0.0
540,9581,Jamie Murphy,Forward,166.0,0.0,0.0,0.0,0.0,0.0
541,3037,David Connolly,Forward,95.0,0.0,0.0,0.0,0.0,0.0
542,50230,Andi Zeqiri,Forward,165.0,0.0,0.0,0.0,0.0,0.0
543,13718,Juanmi,Forward,161.0,0.0,0.0,0.0,0.0,0.0
544,3500,Martyn Waghorn,Forward,156.0,0.0,0.0,0.0,0.0,0.0
518,6215,Steven Berghuis,Forward,222.0,0.0,0.0,0.0,0.0,0.0
517,4562,Luciano Becchio,Forward,222.0,0.0,0.0,0.0,0.0,0.0
516,23911,Sam Greenwood,Forward,232.0,0.0,0.0,0.0,0.0,0.0
515,3769,Savio Nsereko,Forward,235.0,0.0,0.0,0.0,0.0,0.0
492,3890,David Elm,Forward,325.0,0.0,0.0,0.0,0.0,0.0
493,4422,Stephen Dobbie,Forward,322.0,0.0,0.0,0.0,0.0,0.0
494,4281,Marvin Sordell,Forward,320.0,0.0,0.0,0.0,0.0,0.0
495,22870,Patrick Cutrone,Forward,318.0,0.0,0.0,0.0,0.0,0.0
497,50501,Carlos Vinícius,Forward,305.0,0.0,0.0,0.0,0.0,0.0
498,3692,Xisco,Forward,301.0,0.0,0.0,0.0,0.0,0.0
499,3442,Nery Castillo,Forward,293.0,0.0,0.0,0.0,0.0,0.0
500,3585,Ariza Makukula,Forward,293.0,0.0,0.0,0.0,0.0,0.0
501,4163,Will Keane,Forward,290.0,0.0,0.0,0.0,0.0,0.0
502,9134,Lee Tomlin,Forward,289.0,0.0,0.0,0.0,0.0,0.0
503,111987,Daniel Jebbison,Forward,284.0,0.0,0.0,0.0,0.0,0.0
504,4307,Orlando Sá,Forward,281.0,0.0,0.0,0.0,0.0,0.0
505,3041,Grzegorz Rasiak,Forward,278.0,0.0,0.0,0.0,0.0,0.0
506,11074,Sandro Ramírez,Forward,276.0,0.0,0.0,0.0,0.0,0.0
507,23612,Cengiz Ünder,Forward,274.0,0.0,0.0,0.0,0.0,0.0
508,4629,Emmanuel Mayuka,Forward,271.0,0.0,0.0,0.0,0.0,0.0
509,3438,Valeri Emilov Bozhinov,Forward,270.0,0.0,0.0,0.0,0.0,0.0
510,13799,Éder,Forward,269.0,0.0,0.0,0.0,0.0,0.0
511,3971,Frank Nouble,Forward,257.0,0.0,0.0,0.0,0.0,0.0
512,9980,Thievy Bifouma,Forward,252.0,0.0,0.0,0.0,0.0,0.0
514,4367,Chris Martin,Forward,242.0,0.0,0.0,0.0,0.0,0.0
436,4675,Markus Rosenberg,Forward,628.0,0.0,0.0,0.0,0.0,0.0
434,4397,Ji Dong-Won,Forward,636.0,0.0,0.0,0.0,0.0,0.0
180,3473,John Utaka,Forward,3768.0,0.0,0.0,0.0,0.0,0.0
370,725,Andrew Cole,Forward,236.0,0.0,0.0,0.0,0.0,0.0
359,5698,Gonzalo Higuaín,Forward,1092.0,0.0,0.0,0.0,0.0,0.0
1257,3599,Lars Jacobsen,Defender,3391.0,0.0,0.0,0.0,0.0,0.0
360,3679,Marvin Emnes,Forward,1083.0,0.0,0.0,0.0,0.0,0.0
1251,5790,Diego Llorente,Defender,3548.0,0.0,0.0,0.0,0.0,0.0
363,4724,Libor Kozák,Forward,1039.0,0.0,0.0,0.0,0.0,0.0
364,3440,Felipe Caicedo,Forward,1030.0,0.0,0.0,0.0,0.0,0.0
365,7122,Luciano Narsingh,Forward,1027.0,0.0,0.0,0.0,0.0,0.0
367,2843,Carlos Vela,Forward,1017.0,0.0,0.0,0.0,0.0,0.0
368,3771,Zavon Hines,Forward,1001.0,0.0,0.0,0.0,0.0,0.0
371,3392,Lukas Jutkiewicz,Forward,990.0,0.0,0.0,0.0,0.0,0.0
382,4521,Mladen Petric,Forward,941.0,0.0,0.0,0.0,0.0,0.0
1239,2031,Nicky Hunt,Defender,1102.0,0.0,0.0,0.0,0.0,0.0
372,1118,Jason Euell,Forward,105.0,0.0,0.0,0.0,0.0,0.0
1236,4219,Ronnie Stam,Defender,3815.0,0.0,0.0,0.0,0.0,0.0
374,20646,Isaac Mbenza,Forward,982.0,0.0,0.0,0.0,0.0,0.0
375,1768,Kevin Phillips,Forward,976.0,0.0,0.0,0.0,0.0,0.0
376,66669,Luis Díaz,Forward,960.0,0.0,0.0,0.0,0.0,0.0
1231,13791,Lamine Koné,Defender,3860.0,0.0,0.0,0.0,0.0,0.0
377,4593,Noel Hunt,Forward,952.0,0.0,0.0,0.0,0.0,0.0
378,20490,Mbwana Samatta,Forward,946.0,0.0,0.0,0.0,0.0,0.0
380,2472,Collins John,Forward,34.0,0.0,0.0,0.0,0.0,0.0
1225,3125,Emiliano Insúa,Defender,3773.0,0.0,0.0,0.0,0.0,0.0
1261,12847,Pontus Jansson,Defender,3322.0,0.0,0.0,0.0,0.0,0.0
1263,23834,Brandon Williams,Defender,3314.0,0.0,0.0,0.0,0.0,0.0
1264,2988,Lee Young-Pyo,Defender,1521.0,0.0,0.0,0.0,0.0,0.0
337,13573,Cristhian Stuani,Forward,1361.0,0.0,0.0,0.0,0.0,0.0
1297,1095,Dejan Stefanovic,Defender,1170.0,0.0,0.0,0.0,0.0,0.0
339,4364,Simeon Jackson,Forward,1342.0,0.0,0.0,0.0,0.0,0.0
340,1658,Jay Bothroyd,Forward,1340.0,0.0,0.0,0.0,0.0,0.0
341,67454,Trincão,Forward,1339.0,0.0,0.0,0.0,0.0,0.0
342,3421,Andrey Voronin,Forward,1320.0,0.0,0.0,0.0,0.0,0.0
344,21677,Collin Quaner,Forward,1309.0,0.0,0.0,0.0,0.0,0.0
345,6390,Brown Ideye,Forward,1296.0,0.0,0.0,0.0,0.0,0.0
347,5650,M'Baye Niang,Forward,1254.0,0.0,0.0,0.0,0.0,0.0
1283,27277,Marc Cucurella,Defender,3092.0,0.0,0.0,0.0,0.0,0.0
348,2707,James Vaughan,Forward,541.0,0.0,0.0,0.0,0.0,0.0
349,5548,Mbaye Diagne,Forward,1194.0,0.0,0.0,0.0,0.0,0.0
350,23199,Marco Stiepermann,Forward,1187.0,0.0,0.0,0.0,0.0,0.0
1278,2541,Linvoy Primus,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1277,23796,Luke Thomas,Defender,3149.0,0.0,0.0,0.0,0.0,0.0
351,12983,Adama Diomande,Forward,1169.0,0.0,0.0,0.0,0.0,0.0
352,24994,Patson Daka,Forward,1161.0,0.0,0.0,0.0,0.0,0.0
353,4806,Stevan Jovetic,Forward,1147.0,0.0,0.0,0.0,0.0,0.0
356,14742,Rhian Brewster,Forward,1123.0,0.0,0.0,0.0,0.0,0.0
357,5806,Willian José,Forward,1113.0,0.0,0.0,0.0,0.0,0.0
1221,4822,Muniesa,Defender,3973.0,0.0,0.0,0.0,0.0,0.0
432,32936,Fousseni Diabaté,Forward,638.0,0.0,0.0,0.0,0.0,0.0
419,20196,Yoshinori Muto,Forward,724.0,0.0,0.0,0.0,0.0,0.0
409,5208,Ahmed Musa,Forward,753.0,0.0,0.0,0.0,0.0,0.0
1183,3665,Fábio,Defender,5024.0,0.0,0.0,0.0,0.0,0.0
411,6627,Kenneth Zohore,Forward,746.0,0.0,0.0,0.0,0.0,0.0
412,4212,Pablo Barrera,Forward,744.0,0.0,0.0,0.0,0.0,0.0
413,51754,Joe Gelhardt,Forward,738.0,0.0,0.0,0.0,0.0,0.0
414,4297,Denis Stracqualursi,Forward,734.0,0.0,0.0,0.0,0.0,0.0
415,7081,Lucas Pérez,Forward,731.0,0.0,0.0,0.0,0.0,0.0
417,3985,Marcelo Moreno Martins,Forward,727.0,0.0,0.0,0.0,0.0,0.0
418,3770,Diego Tristán,Forward,727.0,0.0,0.0,0.0,0.0,0.0
420,3291,Julius Aghahowa,Forward,415.0,0.0,0.0,0.0,0.0,0.0
1218,3987,George Elokobi,Defender,4052.0,0.0,0.0,0.0,0.0,0.0
421,277,Robbie Fowler,Forward,114.0,0.0,0.0,0.0,0.0,0.0
422,3057,Jay Simpson,Forward,706.0,0.0,0.0,0.0,0.0,0.0
1167,2654,Paulo Ferreira,Defender,3786.0,0.0,0.0,0.0,0.0,0.0
423,2133,Brett Ormerod,Forward,702.0,0.0,0.0,0.0,0.0,0.0
424,14997,William Smallbone,Forward,699.0,0.0,0.0,0.0,0.0,0.0
426,3367,Claudio Pizarro,Forward,681.0,0.0,0.0,0.0,0.0,0.0
427,9198,Luuk de Jong,Forward,671.0,0.0,0.0,0.0,0.0,0.0
428,13798,Alberto Paloschi,Forward,669.0,0.0,0.0,0.0,0.0,0.0
429,3453,Manucho,Forward,665.0,0.0,0.0,0.0,0.0,0.0
430,7744,Ola Toivonen,Forward,663.0,0.0,0.0,0.0,0.0,0.0
408,20489,Leon Bailey,Forward,756.0,0.0,0.0,0.0,0.0,0.0
407,3439,Rolando Bianchi,Forward,761.0,0.0,0.0,0.0,0.0,0.0
406,4117,Magaye Gueye,Forward,768.0,0.0,0.0,0.0,0.0,0.0
1191,321,Gary Neville,Defender,2634.0,0.0,0.0,0.0,0.0,0.0
1217,4955,Martín Montoya,Defender,4066.0,0.0,0.0,0.0,0.0,0.0
383,4254,Joel Campbell,Forward,926.0,0.0,0.0,0.0,0.0,0.0
384,2819,Robert Earnshaw,Forward,926.0,0.0,0.0,0.0,0.0,0.0
386,3380,Emanuel Villa,Forward,915.0,0.0,0.0,0.0,0.0,0.0
1211,12854,Matteo Darmian,Defender,4151.0,0.0,0.0,0.0,0.0,0.0
388,8055,Lewis Grabban,Forward,877.0,0.0,0.0,0.0,0.0,0.0
390,3566,Nathan Delfouneso,Forward,867.0,0.0,0.0,0.0,0.0,0.0
391,14450,Reiss Nelson,Forward,862.0,0.0,0.0,0.0,0.0,0.0
392,21532,Michael Obafemi,Forward,862.0,0.0,0.0,0.0,0.0,0.0
393,1866,Eidur Gudjohnsen,Forward,855.0,0.0,0.0,0.0,0.0,0.0
394,4819,Daniel Osvaldo,Forward,855.0,0.0,0.0,0.0,0.0,0.0
395,20958,Moise Kean,Forward,849.0,0.0,0.0,0.0,0.0,0.0
396,13234,Tomer Hemed,Forward,848.0,0.0,0.0,0.0,0.0,0.0
397,24641,Adam Idah,Forward,841.0,0.0,0.0,0.0,0.0,0.0
398,3167,Lee Dong-Gook,Forward,549.0,0.0,0.0,0.0,0.0,0.0
400,13130,Keinan Davis,Forward,815.0,0.0,0.0,0.0,0.0,0.0
401,20048,Josh Maja,Forward,809.0,0.0,0.0,0.0,0.0,0.0
402,10499,Eljero Elia,Forward,787.0,0.0,0.0,0.0,0.0,0.0
403,2477,Andy Keogh,Forward,782.0,0.0,0.0,0.0,0.0,0.0
404,2842,Anthony Stokes,Forward,779.0,0.0,0.0,0.0,0.0,0.0
545,6077,Kostas Mitroglou,Forward,151.0,0.0,0.0,0.0,0.0,0.0
546,4385,Patrick Agyemang,Forward,148.0,0.0,0.0,0.0,0.0,0.0
547,3753,Craig Beattie,Forward,148.0,0.0,0.0,0.0,0.0,0.0
875,3457,Jason Steele,Goalkeeper,90.0,0.0,0.0,0.0,0.0,0.0
886,3341,Gunnar Nielsen,Goalkeeper,14.0,0.0,0.0,0.0,0.0,0.0
885,49716,Rúnar Rúnarsson,Goalkeeper,16.0,0.0,0.0,0.0,0.0,0.0
884,3759,Peter Kurucz,Goalkeeper,17.0,0.0,0.0,0.0,0.0,0.0
883,5361,Ralf Fährmann,Goalkeeper,22.0,0.0,0.0,0.0,0.0,0.0
882,7175,Giedrius Arlauskis,Goalkeeper,23.0,0.0,0.0,0.0,0.0,0.0
881,4062,Mark Halstead,Goalkeeper,24.0,0.0,0.0,0.0,0.0,0.0
880,23152,Kristoffer Klaesson,Goalkeeper,35.0,0.0,0.0,0.0,0.0,0.0
879,2570,Carl Ikeme,Goalkeeper,38.0,0.0,0.0,0.0,0.0,0.0
878,14428,João Virgínia,Goalkeeper,47.0,0.0,0.0,0.0,0.0,0.0
877,3834,Diego Penny,Goalkeeper,75.0,0.0,0.0,0.0,0.0,0.0
870,2761,Joe Lewis,Goalkeeper,90.0,0.0,0.0,0.0,0.0,0.0
869,3817,Jake Kean,Goalkeeper,90.0,0.0,0.0,0.0,0.0,0.0
867,9293,Joel Coleman,Goalkeeper,90.0,0.0,0.0,0.0,0.0,0.0
866,13556,Joel Pereira,Goalkeeper,90.0,0.0,0.0,0.0,0.0,0.0
865,4207,Ruud Boffin,Goalkeeper,90.0,0.0,0.0,0.0,0.0,0.0
863,3663,Ben Amos,Goalkeeper,90.0,0.0,0.0,0.0,0.0,0.0
887,2817,Luke Daniels,Goalkeeper,12.0,0.0,0.0,0.0,0.0,0.0
660,3554,Jay Emmanuel-Thomas,Forward,9.0,0.0,0.0,0.0,0.0,0.0
661,14298,Michael Folivi,Forward,9.0,0.0,0.0,0.0,0.0,0.0
662,14283,George Hirst,Forward,9.0,0.0,0.0,0.0,0.0,0.0
663,53182,Theo Corbeanu,Forward,8.0,0.0,0.0,0.0,0.0,0.0
664,70228,Kaide Gordon,Forward,8.0,0.0,0.0,0.0,0.0,0.0
665,10432,Rushian Marcus Amari Hepburn-Murphy,Forward,8.0,0.0,0.0,0.0,0.0,0.0
667,3913,Alex Nimely,Forward,7.0,0.0,0.0,0.0,0.0,0.0
668,20789,Jonathan Benteke,Forward,6.0,0.0,0.0,0.0,0.0,0.0
669,120096,Kayky,Forward,6.0,0.0,0.0,0.0,0.0,0.0
670,4792,Aaron McLean,Forward,6.0,0.0,0.0,0.0,0.0,0.0
671,4256,Park Chu-Young,Forward,6.0,0.0,0.0,0.0,0.0,0.0
672,43856,Troy Parrott,Forward,6.0,0.0,0.0,0.0,0.0,0.0
673,4429,Iago Falque,Forward,5.0,0.0,0.0,0.0,0.0,0.0
674,3947,Louis Moult,Forward,5.0,0.0,0.0,0.0,0.0,0.0
675,12215,Obbi Oularé,Forward,5.0,0.0,0.0,0.0,0.0,0.0
677,66570,Dane Scarlett,Forward,4.0,0.0,0.0,0.0,0.0,0.0
678,67198,Lewis Richardson,Forward,3.0,0.0,0.0,0.0,0.0,0.0
680,51226,Nathan Young-Coombes,Forward,3.0,0.0,0.0,0.0,0.0,0.0
681,14636,Nathan Broadhead,Forward,2.0,0.0,0.0,0.0,0.0,0.0
862,2972,Ben Alnwick,Goalkeeper,90.0,0.0,0.0,0.0,0.0,0.0
860,1715,Paul Rachubka,Goalkeeper,124.0,0.0,0.0,0.0,0.0,0.0
548,3356,Daniel Braaten,Forward,143.0,0.0,0.0,0.0,0.0,0.0
825,3505,David Button,Goalkeeper,450.0,0.0,0.0,0.0,0.0,0.0
823,1554,Steve Simonsen,Goalkeeper,500.0,0.0,0.0,0.0,0.0,0.0
822,51416,Ørjan Nyland,Goalkeeper,537.0,0.0,0.0,0.0,0.0,0.0
821,3370,Lewis Price,Goalkeeper,540.0,0.0,0.0,0.0,0.0,0.0
820,13555,Sergio Romero,Goalkeeper,630.0,0.0,0.0,0.0,0.0,0.0
819,4511,Marcus Bettinelli,Goalkeeper,630.0,0.0,0.0,0.0,0.0,0.0
686,3699,Theofanis Gekas,Forward,1.0,0.0,0.0,0.0,0.0,0.0
815,11224,Robin Olsen,Goalkeeper,720.0,0.0,0.0,0.0,0.0,0.0
813,3662,Ron-Robert Zieler,Goalkeeper,753.0,0.0,0.0,0.0,0.0,0.0
809,3022,Mike Pollitt,Goalkeeper,679.0,0.0,0.0,0.0,0.0,0.0
859,3732,Ryan Allsop,Goalkeeper,135.0,0.0,0.0,0.0,0.0,0.0
808,1295,Stuart Taylor,Goalkeeper,653.0,0.0,0.0,0.0,0.0,0.0
687,15017,Tyreke Johnson,Forward,1.0,0.0,0.0,0.0,0.0,0.0
804,1193,Kasey Keller,Goalkeeper,1170.0,0.0,0.0,0.0,0.0,0.0
688,10503,Ryan Seager,Forward,1.0,0.0,0.0,0.0,0.0,0.0
689,4270,Jordan Slew,Forward,1.0,0.0,0.0,0.0,0.0,0.0
799,2799,Radek Cerny,Goalkeeper,1620.0,0.0,0.0,0.0,0.0,0.0
797,3142,Andreas Isaksson,Goalkeeper,450.0,0.0,0.0,0.0,0.0,0.0
795,4154,Anders Lindegaard,Goalkeeper,1710.0,0.0,0.0,0.0,0.0,0.0
764,4120,Neil Etheridge,Goalkeeper,3420.0,0.0,0.0,0.0,0.0,0.0
775,2818,Tomasz Kuszczak,Goalkeeper,2262.0,0.0,0.0,0.0,0.0,0.0
828,13777,Jakob Haugaard,Goalkeeper,405.0,0.0,0.0,0.0,0.0,0.0
829,14723,Caoimhin Kelleher,Goalkeeper,360.0,0.0,0.0,0.0,0.0,0.0
830,1848,Dean Kiely,Goalkeeper,270.0,0.0,0.0,0.0,0.0,0.0
858,19675,Michael McGovern,Goalkeeper,158.0,0.0,0.0,0.0,0.0,0.0
856,3383,Stefan Wessels,Goalkeeper,180.0,0.0,0.0,0.0,0.0,0.0
855,54392,Zack Steffen,Goalkeeper,180.0,0.0,0.0,0.0,0.0,0.0
852,10727,Marek Rodák,Goalkeeper,180.0,0.0,0.0,0.0,0.0,0.0
850,4110,Ján Mucha,Goalkeeper,180.0,0.0,0.0,0.0,0.0,0.0
844,8293,Will Norris,Goalkeeper,181.0,0.0,0.0,0.0,0.0,0.0
843,4348,Jed Steer,Goalkeeper,188.0,0.0,0.0,0.0,0.0,0.0
842,4556,Lee Camp,Goalkeeper,222.0,0.0,0.0,0.0,0.0,0.0
682,51505,Max Thompson,Forward,2.0,0.0,0.0,0.0,0.0,0.0
840,2759,Darren Ward,Goalkeeper,270.0,0.0,0.0,0.0,0.0,0.0
839,4522,Danny Ward,Goalkeeper,270.0,0.0,0.0,0.0,0.0,0.0
837,16793,Kiko Casilla,Goalkeeper,270.0,0.0,0.0,0.0,0.0,0.0
683,4309,Marcello Trotta,Forward,2.0,0.0,0.0,0.0,0.0,0.0
684,3607,Kieran Agard,Forward,1.0,0.0,0.0,0.0,0.0,0.0
834,4449,Dorus de Vries,Goalkeeper,322.0,0.0,0.0,0.0,0.0,0.0
685,7628,Lacina Emeghara Traoré,Forward,1.0,0.0,0.0,0.0,0.0,0.0
831,13485,Bailey Peacock-Farrell,Goalkeeper,360.0,0.0,0.0,0.0,0.0,0.0
658,15079,Joel Asoro,Forward,9.0,0.0,0.0,0.0,0.0,0.0
656,83496,Antwoine Hackford,Forward,10.0,0.0,0.0,0.0,0.0,0.0
577,8712,Moussa Dembele,Forward,88.0,0.0,0.0,0.0,0.0,0.0
578,55700,Bryan Gil,Forward,86.0,0.0,0.0,0.0,0.0,0.0
579,10191,Sullay Kaikai,Forward,81.0,0.0,0.0,0.0,0.0,0.0
582,14804,Tyrese Campbell,Forward,75.0,0.0,0.0,0.0,0.0,0.0
583,4162,Bebé,Forward,75.0,0.0,0.0,0.0,0.0,0.0
585,20858,Tahith Chong,Forward,71.0,0.0,0.0,0.0,0.0,0.0
586,19871,Folarin Balogun,Forward,70.0,0.0,0.0,0.0,0.0,0.0
655,4380,Bruno Andrade,Forward,10.0,0.0,0.0,0.0,0.0,0.0
590,50960,Ignacio Pussetto,Forward,67.0,0.0,0.0,0.0,0.0,0.0
591,3954,Ryan Noble,Forward,66.0,0.0,0.0,0.0,0.0,0.0
592,11323,Víctor Ibarbo,Forward,64.0,0.0,0.0,0.0,0.0,0.0
593,4743,Rhys Healey,Forward,63.0,0.0,0.0,0.0,0.0,0.0
595,15052,Julien Ngoy,Forward,63.0,0.0,0.0,0.0,0.0,0.0
597,19925,Ellis Simms,Forward,62.0,0.0,0.0,0.0,0.0,0.0
598,4153,John Guidetti,Forward,60.0,0.0,0.0,0.0,0.0,0.0
599,4310,Muamer Tankovic,Forward,59.0,0.0,0.0,0.0,0.0,0.0
600,10433,Andre Green,Forward,57.0,0.0,0.0,0.0,0.0,0.0
549,5248,Albian Ajeti,Forward,132.0,0.0,0.0,0.0,0.0,0.0
550,13284,Alexandre Pato,Forward,131.0,0.0,0.0,0.0,0.0,0.0
551,12299,Léo Bonatini,Forward,130.0,0.0,0.0,0.0,0.0,0.0
552,8057,Yann Kermorgant,Forward,125.0,0.0,0.0,0.0,0.0,0.0
553,5561,Tom Lawrence,Forward,121.0,0.0,0.0,0.0,0.0,0.0
554,4710,Nicky Maynard,Forward,121.0,0.0,0.0,0.0,0.0,0.0
555,2554,Vincent Pericard,Forward,119.0,0.0,0.0,0.0,0.0,0.0
556,3577,Aaron Doran,Forward,117.0,0.0,0.0,0.0,0.0,0.0
557,3608,Jose Baxter,Forward,116.0,0.0,0.0,0.0,0.0,0.0
558,1672,Dean Windass,Forward,115.0,0.0,0.0,0.0,0.0,0.0
559,13240,Jonathan Kodjia,Forward,112.0,0.0,0.0,0.0,0.0,0.0
561,2391,Sherjill MacDonald,Forward,110.0,0.0,0.0,0.0,0.0,0.0
562,4739,Andreas Cornelius,Forward,107.0,0.0,0.0,0.0,0.0,0.0
564,11034,Richairo Zivkovic,Forward,107.0,0.0,0.0,0.0,0.0,0.0
565,15019,Daniel N'Lundulu,Forward,102.0,0.0,0.0,0.0,0.0,0.0
566,40320,Percy Tau,Forward,102.0,0.0,0.0,0.0,0.0,0.0
567,2950,Tom Craddock,Forward,93.0,0.0,0.0,0.0,0.0,0.0
568,9794,Ignacio Scocco,Forward,93.0,0.0,0.0,0.0,0.0,0.0
571,9985,Marco Borriello,Forward,90.0,0.0,0.0,0.0,0.0,0.0
601,5349,Juan Iturbe,Forward,55.0,0.0,0.0,0.0,0.0,0.0
602,14800,Brahim Díaz,Forward,50.0,0.0,0.0,0.0,0.0,0.0
603,4723,Nicklas Helenius,Forward,49.0,0.0,0.0,0.0,0.0,0.0
630,25281,Cameron Archer,Forward,24.0,0.0,0.0,0.0,0.0,0.0
632,64142,Shola Shoretire,Forward,24.0,0.0,0.0,0.0,0.0,0.0
633,10559,Daniel Agyei,Forward,23.0,0.0,0.0,0.0,0.0,0.0
634,4794,Nick Proschwitz,Forward,23.0,0.0,0.0,0.0,0.0,0.0
635,4555,Adam Campbell,Forward,22.0,0.0,0.0,0.0,0.0,0.0
636,71590,Evan Ferguson,Forward,22.0,0.0,0.0,0.0,0.0,0.0
637,9417,Jordan Hugill,Forward,22.0,0.0,0.0,0.0,0.0,0.0
639,3651,Nathan Eccleston,Forward,21.0,0.0,0.0,0.0,0.0,0.0
640,10380,Joseph Dodoo,Forward,19.0,0.0,0.0,0.0,0.0,0.0
641,10441,Jérémie Boga,Forward,18.0,0.0,0.0,0.0,0.0,0.0
642,4598,Dominic Samuel,Forward,18.0,0.0,0.0,0.0,0.0,0.0
643,24151,Xande Silva,Forward,17.0,0.0,0.0,0.0,0.0,0.0
644,8935,Freddie Ladapo,Forward,16.0,0.0,0.0,0.0,0.0,0.0
645,4692,Elliot Lee,Forward,15.0,0.0,0.0,0.0,0.0,0.0
646,16088,Dodi Lukébakio,Forward,15.0,0.0,0.0,0.0,0.0,0.0
647,3880,Conor McAleny,Forward,15.0,0.0,0.0,0.0,0.0,0.0
648,14807,Lukas Nmecha,Forward,14.0,0.0,0.0,0.0,0.0,0.0
649,3347,Maceo Rigters,Forward,14.0,0.0,0.0,0.0,0.0,0.0
650,11004,Kyle Lafferty,Forward,13.0,0.0,0.0,0.0,0.0,0.0
651,53151,Brandon Pierrick,Forward,13.0,0.0,0.0,0.0,0.0,0.0
652,4694,Robert Hall,Forward,12.0,0.0,0.0,0.0,0.0,0.0
653,70216,Isaac Price,Forward,12.0,0.0,0.0,0.0,0.0,0.0
654,4436,Cameron Lancaster,Forward,11.0,0.0,0.0,0.0,0.0,0.0
631,4648,Mikael Mandron,Forward,24.0,0.0,0.0,0.0,0.0,0.0
629,14170,Levi Lumeka,Forward,25.0,0.0,0.0,0.0,0.0,0.0
604,51813,Liam Delap,Forward,48.0,0.0,0.0,0.0,0.0,0.0
605,8889,Nahki Wells,Forward,46.0,0.0,0.0,0.0,0.0,0.0
606,4542,Ángelo Henríquez,Forward,45.0,0.0,0.0,0.0,0.0,0.0
607,68857,Jeremy Sarmiento,Forward,45.0,0.0,0.0,0.0,0.0,0.0
609,3853,Frédéric Nimani,Forward,44.0,0.0,0.0,0.0,0.0,0.0
610,1215,Jonathan Macken,Forward,41.0,0.0,0.0,0.0,0.0,0.0
611,3586,Temitope Obadeyi,Forward,41.0,0.0,0.0,0.0,0.0,0.0
612,33067,Dennis Srbeny,Forward,41.0,0.0,0.0,0.0,0.0,0.0
613,8058,Tokelo Rantie,Forward,38.0,0.0,0.0,0.0,0.0,0.0
614,75991,Joel Mumbongo,Forward,37.0,0.0,0.0,0.0,0.0,0.0
615,13195,Sam Surridge,Forward,36.0,0.0,0.0,0.0,0.0,0.0
616,2593,Leon Clarke,Forward,33.0,0.0,0.0,0.0,0.0,0.0
617,4865,Jamar Loza,Forward,32.0,0.0,0.0,0.0,0.0,0.0
618,8335,Gary Madine,Forward,32.0,0.0,0.0,0.0,0.0,0.0
619,2193,Stern John,Forward,31.0,0.0,0.0,0.0,0.0,0.0
621,4711,Sam Baldock,Forward,30.0,0.0,0.0,0.0,0.0,0.0
622,51511,Lewis Dobbin,Forward,30.0,0.0,0.0,0.0,0.0,0.0
623,5211,Seydou Doumbia,Forward,29.0,0.0,0.0,0.0,0.0,0.0
624,4482,Chuba Akpom,Forward,28.0,0.0,0.0,0.0,0.0,0.0
625,4189,Craig Lynch,Forward,28.0,0.0,0.0,0.0,0.0,0.0
626,3716,Jordan Cook,Forward,27.0,0.0,0.0,0.0,0.0,0.0
627,3382,Paris Simmons,Forward,26.0,0.0,0.0,0.0,0.0,0.0
1303,2558,Fitz Hall,Defender,962.0,0.0,0.0,0.0,0.0,0.0
335,20874,Jean-Philippe Mateta,Forward,1365.0,0.0,0.0,0.0,0.0,0.0
334,49259,Anthony Elanga,Forward,1370.0,0.0,0.0,0.0,0.0,0.0
1703,3194,Scott Golbourne,Defender,63.0,0.0,0.0,0.0,0.0,0.0
1702,3526,Erik Hagen,Defender,74.0,0.0,0.0,0.0,0.0,0.0
1701,3612,Fredrik Stoor,Defender,77.0,0.0,0.0,0.0,0.0,0.0
1700,76258,Niels Nkounkou,Defender,81.0,0.0,0.0,0.0,0.0,0.0
1699,4322,Karim Rekik,Defender,84.0,0.0,0.0,0.0,0.0,0.0
1698,22651,Marc Navarro,Defender,85.0,0.0,0.0,0.0,0.0,0.0
1697,4579,Daniel Carriço,Defender,85.0,0.0,0.0,0.0,0.0,0.0
1693,10510,Thomas Robson,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1690,14822,Demetri Mitchell,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1686,3428,Shaleum Logan,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1681,3931,James Hurst,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1704,3048,Gavin Hoyte,Defender,60.0,0.0,0.0,0.0,0.0,0.0
1707,8598,James Husband,Defender,59.0,0.0,0.0,0.0,0.0,0.0
